target,datetime,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type,id
1550000,2018-09-27,15:09:52,55.8823977,38.4506656,Московская область,3,2,5,1,32.0,6.0,1,154491
3400000,2018-09-27,21:09:25,55.916224,37.854503,Московская область,1,2,5,2,42.0,5.5,1,157069
2200000,2018-09-27,20:58:16,56.322384,38.136707,Московская область,1,7,9,1,32.9,6.0,1,157039
4850000,2018-09-27,21:57:09,55.5262783,37.5904901,Московская область,2,1,26,2,57.4,18.6,11,157203
6500000,2018-09-27,15:40:33,55.9824188,37.1849595,Москва,1,8,16,2,50.2,11.0,1,154775
11848590,2018-09-28,15:20:06,55.771545,37.568956,Москва,2,10,19,1,50.7,23.1,11,163618
6200000,2018-09-28,19:18:02,55.77399,37.737103,Москва,1,5,9,1,35.0,6.0,1,166257
7981740,2018-09-28,21:56:58,55.6377757,37.4570061,Москва,2,4,15,2,70.2,10.5,11,166986
10907950,2018-09-28,15:18:46,55.6023741,37.7284722,Москва,2,11,25,3,81.1,17.1,11,163601
3000000,2018-09-28,16:22:19,55.9421723,36.7072256,Московская область,2,3,4,1,44.0,11.3,11,164165
2545830,2018-09-28,21:56:51,55.6566744,37.2675925,Московская область,2,8,15,1,18.9,4.7,11,166970
7115990,2018-09-28,21:52:50,55.87287,37.59311,Москва,1,16,24,1,41.3,19.4,11,166740
4380000,2018-09-28,18:41:16,55.7426676,37.9597149,Московская область,1,14,17,2,64.0,13.0,1,166145
3586980,2018-09-28,17:55:32,55.5331495,37.6212295,Московская область,1,5,16,1,38.2,17.7,11,165155
5073570,2018-09-28,18:02:47,55.5262783,37.5904901,Московская область,1,8,25,2,62.1,21.4,11,165872
2400000,2018-09-28,14:18:26,56.01088,37.9482438,Московская область,3,2,2,2,44.3,6.0,1,162707
13200000,2018-09-28,12:03:35,55.6632906,37.7690092,Москва,1,9,18,3,78.0,11.0,1,161531
6500000,2018-09-28,19:19:47,55.639456,37.328414,Москва,1,7,17,1,37.6,7.0,1,166260
3900000,2018-09-28,17:42:50,55.971485,37.941566,Московская область,2,16,17,1,45.6,14.0,1,164875
3432730,2018-09-28,21:53:53,55.6220675,37.4343942,Москва,2,14,25,1,20.3,5.1,11,166798
9750010,2018-09-28,17:57:40,55.8868385,37.1805129,Московская область,2,21,33,2,69.1,20.8,11,165458
5650000,2018-09-28,18:21:41,55.697472,37.9007164,Московская область,3,5,9,3,58.0,7.5,1,166070
2700000,2018-09-28,20:16:31,56.19188,36.995056,Московская область,3,4,15,-1,30.0,8.0,11,166404
3300000,2018-09-28,21:44:11,55.8032115,38.4290095,Московская область,2,8,16,1,44.0,11.0,1,166686
3969900,2018-09-28,21:53:50,55.6566744,37.2675925,Московская область,2,20,25,1,40.1,17.7,11,166770
10501815,2018-09-28,21:56:59,55.8537281,37.6209051,Москва,2,9,18,2,56.0,18.6,11,166988
8272000,2018-09-28,09:35:12,55.91654,37.710144,Московская область,2,13,14,3,88.0,8.0,11,159908
11911900,2018-09-28,13:53:53,55.711108,37.504708,Москва,2,11,33,1,63.7,35.49,11,162406
8708250,2018-09-28,17:56:37,55.8868385,37.1805129,Московская область,2,3,18,3,68.3,16.2,11,165333
8243620,2018-09-28,18:01:35,55.6621678,37.4262205,Москва,1,12,25,2,58.3,20.0,11,165651
3622320,2018-09-28,17:55:53,55.661801,37.729574,Москва,1,8,16,1,23.4,6.0,11,165236
9200000,2018-09-28,15:42:46,55.587148,38.132693,Московская область,2,7,9,3,118.6,14.6,1,163795
13299000,2018-09-28,15:22:39,55.6685984,37.4728759,Москва,1,12,17,2,60.0,10.0,1,163651
6949722,2018-09-28,18:00:58,55.7961739,37.7660723,Москва,2,7,9,1,38.5,18.7,11,165614
3900000,2018-09-28,12:19:42,56.1888347,36.9849378,Московская область,1,4,5,3,64.0,9.0,1,161625
9500000,2018-09-28,17:52:48,55.828051,37.571965,Москва,1,7,9,4,62.0,6.0,1,164922
5242950,2018-09-29,10:46:42,55.520054,37.586693,Московская область,1,2,15,2,57.3,18.6,11,170361
2075000,2018-09-29,03:28:13,56.31533,38.147785,Московская область,3,3,5,1,30.0,5.5,1,167505
3650000,2018-09-29,14:18:46,55.451124,37.543867,Московская область,1,6,17,1,38.0,10.0,1,171271
5480640,2018-09-29,07:38:49,55.6220675,37.4343942,Москва,2,5,25,1,39.6,19.6,11,169382
1650000,2018-09-29,11:19:16,55.2494101,38.7603356,Московская область,3,3,5,2,42.2,5.0,1,170544
6000000,2018-09-29,16:57:22,55.215785,37.910738,Московская область,1,6,9,3,73.0,11.0,1,172171
5300000,2018-09-29,17:58:45,55.8334132,37.9738747,Московская область,1,11,17,2,59.5,8.0,1,172342
2500000,2018-09-29,11:46:24,55.3830113,39.0358317,Московская область,1,7,9,2,56.0,8.0,1,170654
3299000,2018-09-29,09:17:40,55.3985032,37.7698199,Московская область,1,10,17,1,38.0,8.2,1,169841
5874316,2018-09-29,16:12:41,55.804025,37.5971,Москва,2,1,14,1,35.26,16.83,11,171764
8600000,2018-09-29,08:45:18,55.9100874,37.3914783,Московская область,2,25,26,2,77.0,25.0,1,169690
6500000,2018-09-29,13:04:28,55.7008589,37.3219692,Московская область,1,8,24,2,62.0,14.0,1,170965
2300000,2018-09-30,09:05:24,55.1014155,38.7705914,Московская область,3,2,5,2,43.0,6.0,1,174760
5086900,2018-09-30,10:05:53,55.6557423,37.2715063,Московская область,2,1,15,2,60.2,21.9,11,174893
11270080,2018-09-30,16:40:54,55.6612174,37.411563,Москва,1,13,14,3,85.9,18.5,11,175900
4750190,2018-09-30,07:54:10,55.5623247,37.4698413,Москва,2,2,9,1,43.7,22.9,11,174624
7950000,2018-09-30,15:58:14,55.81958,37.815784,Москва,1,7,9,3,63.0,8.0,1,175700
11500000,2018-10-01,21:03:28,55.682925,37.602993,Москва,1,14,14,2,59.0,11.8,1,182229
6074610,2018-10-01,17:51:29,55.7817155,37.8566559,Московская область,2,10,25,3,73.1,12.4,11,181702
11700000,2018-10-01,18:37:45,55.8455652,37.5519295,Москва,3,7,9,4,76.6,8.0,1,181844
8850000,2018-10-02,17:40:23,55.7465579,37.8140975,Москва,3,7,14,2,55.0,9.0,1,188601
3601310,2018-10-02,17:39:49,55.6575016,37.9849354,Московская область,2,2,15,2,56.5,10.2,11,188588
5525000,2018-10-02,19:11:40,55.74445,37.996679,Московская область,1,14,17,1,40.0,10.0,1,189108
4100000,2018-10-02,11:31:08,55.904387,37.984372,Московская область,2,12,15,2,73.0,13.5,1,185934
3900000,2018-10-02,10:23:46,55.4485855,37.5512478,Московская область,3,4,14,1,36.5,9.0,1,185489
1800000,2018-10-02,22:31:04,55.6098827,36.6169047,Московская область,1,3,4,2,42.3,5.3,1,189637
3623400,2018-10-02,08:42:25,55.520054,37.586693,Московская область,1,22,25,1,39.6,18.1,11,183621
6100000,2018-10-02,14:16:36,55.4189092,37.4893094,Московская область,4,5,18,4,100.0,13.0,1,187057
3290000,2018-10-02,20:37:08,56.1292853,37.9393053,Московская область,1,1,4,2,55.9,10.0,1,189397
3900000,2018-10-02,08:50:08,55.0616674,38.7478572,Московская область,1,5,9,3,70.0,9.0,1,183685
9369600,2018-10-02,11:46:26,55.7221893,37.7805091,Москва,2,3,33,3,73.2,13.7,11,186050
9850000,2018-10-02,21:07:54,55.6910749,37.9155843,Московская область,1,3,25,3,131.3,21.3,1,189477
2600000,2018-10-02,10:47:05,55.3718645,38.4002448,Московская область,2,18,22,1,42.2,11.0,11,185647
4475091,2018-10-03,19:33:47,55.8183588,37.752566,Москва,5,5,24,1,39.3,9.9,1,196446
8073060,2018-10-03,07:49:56,55.661801,37.729574,Москва,1,14,16,3,68.3,17.2,11,191596
3025000,2018-10-03,20:31:40,55.633643,37.391529,Москва,5,5,22,-1,24.2,4.4,1,196727
1850000,2018-10-03,18:03:38,56.3309461,36.7288537,Московская область,3,3,5,1,33.0,7.0,1,196192
7328310,2018-10-03,21:30:48,55.9038159,37.6290775,Московская область,5,15,22,4,83.8,6.0,1,196994
4310820,2018-10-03,20:37:48,55.790699,37.8811793,Московская область,5,7,13,2,48.6,7.1,1,196773
2732150,2018-10-03,21:13:56,55.9038159,37.6290775,Московская область,5,4,22,-1,26.5,6.0,1,196893
12513150,2018-10-03,21:44:52,55.849026,37.57659,Москва,5,2,20,3,80.6,10.3,1,197144
12446219,2018-10-03,19:48:03,55.7778305,37.7009838,Москва,5,3,17,1,53.4,5.1,1,196531
3495000,2018-10-03,14:11:12,55.9700757,37.9313441,Московская область,2,14,16,1,41.7,11.5,1,194674
6900000,2018-10-03,13:13:37,55.6029319,37.7176328,Москва,1,4,9,2,45.6,6.0,1,193582
3000000,2018-10-03,12:45:11,55.3602209,37.499958,Московская область,3,2,4,2,43.0,6.0,1,193291
11000000,2018-10-03,16:49:07,55.7597382,37.8045835,Москва,1,8,14,2,54.0,9.0,1,195886
3466650,2018-10-03,21:06:58,55.9038159,37.6290775,Московская область,5,7,17,1,38.2,10.4,1,196858
1943760,2018-10-03,16:12:45,55.579108,38.216632,Московская область,5,1,22,1,35.6,12.6,1,195678
24000000,2018-10-04,14:50:36,55.7663597,37.5905324,Москва,3,2,8,2,56.0,8.5,1,201401
5246280,2018-10-04,09:37:20,55.7013598,37.9043212,Московская область,1,8,25,2,46.8,10.0,11,200083
5323850,2018-10-04,15:52:58,55.8868385,37.1805129,Московская область,2,10,18,1,37.1,16.3,11,202581
2900000,2018-10-04,18:53:41,55.2469393,37.496364,Московская область,1,1,5,2,48.0,7.0,1,203183
16500000,2018-10-04,13:38:46,55.6806361,37.5334078,Москва,3,2,8,3,77.0,19.0,1,200941
12622425,2018-10-04,15:32:27,55.559196,37.5554249,Москва,2,12,31,3,84.8,14.0,11,202488
5400000,2018-10-04,12:20:47,55.9149189,37.9958796,Московская область,2,4,18,2,56.0,11.0,1,200739
8400000,2018-10-05,11:34:53,55.5974931,37.7162686,Москва,1,8,9,3,61.0,8.5,1,206209
2050000,2018-10-05,17:47:54,55.7907435,36.0963751,Московская область,1,5,5,2,47.5,6.0,1,207722
4950000,2018-10-05,12:19:57,55.8877768,37.4761056,Московская область,3,9,14,1,38.0,8.0,1,206343
10200000,2018-10-05,23:20:05,55.7709133,37.7139937,Москва,4,14,14,3,68.0,10.0,1,208208
8681120,2018-10-05,15:50:45,55.7224825,37.7733192,Москва,2,8,13,2,67.4,24.5,11,207221
3400000,2018-10-05,08:52:28,55.600806,36.4717864,Московская область,1,5,5,3,65.0,10.4,1,205282
5442520,2018-10-05,14:57:52,55.755388,37.697981,Москва,2,19,23,1,20.6,5.0,11,206804
3450000,2018-10-05,21:16:06,55.9207219,37.8545028,Московская область,1,9,9,1,34.3,8.7,1,208105
3750000,2018-10-06,17:33:32,55.918767,37.984642,Московская область,2,4,17,1,41.7,10.0,1,211628
6150000,2018-10-06,02:32:45,55.627661,37.508068,Москва,1,2,9,1,33.0,6.3,1,208341
5136040,2018-10-06,07:48:26,55.5623247,37.4698413,Москва,1,2,10,1,36.4,9.8,11,209872
2299000,2018-10-06,01:37:37,56.326932,38.134741,Московская область,1,2,5,1,31.0,6.0,1,208319
10465000,2018-10-06,16:32:36,55.55166,37.540227,Москва,2,5,33,3,80.5,13.9,11,211471
1300000,2018-10-06,08:42:21,55.3751949,39.0527483,Московская область,3,1,3,2,43.0,6.0,1,209954
4963975,2018-10-06,16:08:57,55.8361402,37.2803734,Московская область,2,16,25,2,59.0,17.9,11,211354
4207340,2018-10-06,09:46:39,55.6597925,37.8631156,Московская область,1,21,25,1,42.2,16.0,11,210152
4800000,2018-10-07,10:06:02,55.73773,37.9979,Московская область,2,8,17,2,62.0,10.0,1,213787
9100000,2018-10-07,17:53:43,55.5007026,37.3239802,Москва,2,3,16,3,108.3,13.5,1,214785
2450000,2018-10-07,19:42:52,55.984245,37.131626,Московская область,2,15,17,1,34.0,7.0,1,215134
5488560,2018-10-07,11:03:10,55.520054,37.586693,Московская область,1,15,15,2,69.3,20.3,11,213901
12633244,2018-10-07,16:15:01,55.850909,37.617527,Москва,2,17,18,2,68.51,14.68,11,214522
2400000,2018-10-07,21:45:07,55.577867,39.514868,Московская область,3,8,9,1,40.0,12.0,1,215478
7990000,2018-10-07,19:16:13,55.6106813,37.9714332,Московская область,2,10,17,3,120.8,12.8,1,215057
15659005,2018-10-07,10:05:00,55.7017255,37.6500886,Москва,2,8,14,3,81.9,12.5,11,213786
2600000,2018-10-07,11:42:51,55.6597717,37.4832801,Москва,1,14,16,3,75.0,10.0,1,213959
9500000,2018-10-08,20:40:53,55.8782516,37.5408521,Москва,2,8,24,2,67.0,12.6,11,224660
7242300,2018-10-08,15:57:49,55.6221055,37.4277674,Москва,2,11,15,2,61.9,21.9,11,223285
3400000,2018-10-08,08:50:45,55.7019085,37.982341,Московская область,3,2,4,1,36.5,11.0,1,219264
2450000,2018-10-08,13:11:18,55.9097663,36.8653646,Московская область,1,2,5,1,31.0,8.0,1,221795
2430000,2018-10-08,13:24:09,55.8028449,38.4618868,Московская область,2,6,12,1,37.0,10.0,1,221919
2736440,2018-10-08,08:19:50,55.9757769,37.9080203,Московская область,2,6,17,1,47.0,11.0,11,219041
3500000,2018-10-08,18:04:46,55.7467144,37.9856912,Московская область,1,4,17,1,35.0,11.0,1,224100
3050000,2018-10-08,09:47:52,55.8810882,38.7832929,Московская область,1,8,10,3,70.0,32.0,1,219922
27800000,2018-10-08,09:53:52,55.76289,37.415929,Москва,3,6,25,4,100.0,13.0,1,219991
1510000,2018-10-08,10:58:11,55.2732343,38.754771,Московская область,1,2,10,1,33.0,9.0,1,220686
7000000,2018-10-08,07:51:45,56.1791065,37.0043402,Московская область,1,9,17,3,98.0,12.5,1,218394
1890000,2018-10-08,19:43:11,55.584586,38.2265467,Московская область,3,5,21,1,40.0,11.0,11,224509
6500000,2018-10-08,15:31:39,55.7028461,37.9224058,Москва,1,13,17,2,51.2,9.8,1,223048
9150000,2018-10-08,13:05:02,55.9139647,37.7110096,Московская область,2,12,17,4,96.0,14.4,1,221743
2600000,2018-10-08,21:28:59,55.4109878,36.7202111,Московская область,3,3,5,2,44.0,6.0,1,224790
5350000,2018-10-09,15:45:45,55.8917364,37.4406234,Московская область,3,2,5,2,44.0,6.0,1,231347
6535280,2018-10-09,15:46:59,55.668214,37.739177,Москва,1,8,16,2,54.1,21.4,11,231407
5800000,2018-10-09,15:24:37,55.7693809,37.4753235,Москва,1,2,9,2,37.0,7.0,1,231174
14983256,2018-10-09,16:43:03,55.810744,37.578496,Москва,2,22,28,1,52.4,12.9,11,231926
2700000,2018-10-09,20:03:58,55.3661059,39.0748415,Московская область,1,1,5,2,54.0,9.0,1,232872
2250000,2018-10-09,10:05:10,55.0527379,38.745096,Московская область,1,3,9,1,34.0,7.0,1,228268
5090000,2018-10-09,21:38:45,55.9202167,37.8440025,Московская область,2,6,17,1,48.0,12.0,1,233212
7168655,2018-10-09,16:19:22,55.850909,37.617527,Москва,2,14,18,1,38.03,18.74,11,231719
3650000,2018-10-09,22:33:03,55.8040984,38.9757963,Московская область,2,7,17,1,51.0,14.0,1,233363
6449720,2018-10-09,16:26:19,55.670397,37.774751,Москва,2,14,17,1,38.3,18.16,11,231771
8096850,2018-10-09,10:13:16,55.6616841,37.8544508,Московская область,1,2,17,3,94.7,22.5,11,228464
4900000,2018-10-09,21:28:23,55.0842795,38.7764107,Московская область,3,12,14,3,73.0,8.0,1,233175
1890000,2018-10-09,09:57:22,56.293162,38.153346,Московская область,3,1,5,1,25.0,5.5,1,228081
9900000,2018-10-09,17:52:21,55.868543,37.4720973,Москва,2,19,24,2,52.1,9.0,1,232355
3690000,2018-10-09,11:56:22,54.8858826,38.0677887,Московская область,3,5,12,2,52.0,7.5,1,229377
9620200,2018-10-09,10:19:32,55.6550974,37.6024732,Москва,2,1,23,1,46.7,13.6,11,228542
24582028,2018-10-09,18:49:15,55.720712,37.61759,Москва,2,11,29,2,113.0,30.0,11,232620
6803280,2018-10-09,15:18:20,55.6612174,37.411563,Москва,1,8,25,1,39.6,19.6,11,231117
8574600,2018-10-09,16:34:24,55.872157,37.594477,Москва,1,22,25,1,46.1,9.9,11,231847
2675250,2018-10-09,14:08:08,55.803043,38.458714,Московская область,2,17,17,1,43.5,10.2,11,230483
2550000,2018-10-09,13:34:54,55.9878475,37.8426624,Московская область,1,3,5,2,36.7,6.0,1,230246
2200000,2018-10-10,16:53:18,55.987241,37.850982,Московская область,2,8,10,1,30.0,8.0,1,242716
9100000,2018-10-10,10:54:27,55.937756,37.50876,Московская область,3,19,23,2,73.8,12.5,1,237356
2850000,2018-10-10,13:17:16,55.5965906,37.9875452,Московская область,3,7,25,1,40.6,10.0,1,239265
5900000,2018-10-10,15:58:06,55.6646961,37.4194261,Москва,3,3,4,1,34.0,7.4,1,242183
7987716,2018-10-10,16:10:33,55.670397,37.774751,Москва,2,11,17,2,52.62,10.03,11,242313
2800000,2018-10-10,09:24:29,55.6091771,37.9751503,Московская область,2,11,17,1,38.7,10.0,1,236203
7685700,2018-10-10,06:22:12,55.5736015,37.4838286,Москва,2,23,24,3,55.0,11.0,11,234549
2900000,2018-10-10,17:19:20,55.6088851,38.0788421,Московская область,2,16,17,1,31.2,7.6,1,242943
2700000,2018-10-10,09:48:04,54.9256086,37.4411098,Московская область,1,3,5,3,59.0,6.0,1,236709
2000000,2018-10-10,15:16:31,55.8158098,38.1645596,Московская область,1,1,3,1,35.0,10.0,1,241726
4245000,2018-10-10,18:20:17,55.9801324,37.7386251,Московская область,1,11,17,1,42.5,11.0,1,243319
4812360,2018-10-10,16:14:35,55.668214,37.739177,Москва,1,10,25,1,35.7,17.0,11,242382
2400000,2018-10-10,16:30:18,55.0997306,37.5507732,Московская область,1,4,5,2,47.0,6.5,1,242543
26954525,2018-10-10,18:37:13,55.776036,37.695438,Москва,2,2,17,3,120.5,14.7,11,243395
4100000,2018-10-10,17:56:45,55.9240591,37.8453209,Московская область,1,1,9,2,43.9,6.0,1,243185
4100000,2018-10-10,09:37:47,55.571663,38.23583,Московская область,1,8,9,2,54.0,30.0,1,236545
23611225,2018-10-10,18:37:14,55.775262,37.695753,Москва,2,3,17,3,109.4,14.4,11,243401
4100000,2018-10-10,17:19:09,55.4202915,37.5443024,Московская область,3,2,4,3,68.0,7.0,1,242942
6700000,2018-10-11,11:31:12,55.4532417,37.7532982,Московская область,1,10,10,3,72.0,10.0,1,248984
